,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,0.627064063483311,0.27353244089245077,-1.0496593978194637,0.23027564446757856,0.7192305970537515,-0.2167590373924755,-0.2594719582496388,-0.38969219373204494,-0.20655040031494956,0.868741723569831,-0.12942483757806264,-0.16110096027615337,0.19893302873710278
1,-0.8023924028144582,-1.0401125320445517,0.01456496158483964,-0.4978229837811146,0.20065048970352356,-0.41245770694742645,0.9008794402674377,-0.21475252220419636,-0.12542151294694054,-0.5782918042332733,0.2760644802446071,-0.06875587399573739,-2.5142939426137736
2,0.7613958559965887,0.2831091638440543,0.4563859090218357,0.2975368948206743,-1.3903746643934993,-0.07329840100454986,-0.29066995474877355,-0.39492608998320095,-0.21789472608632768,0.8348606884706963,-0.10182909730317628,-0.12045487679875494,0.18950905995593775
3,-0.26937871616640574,0.44084691818391436,-0.07161731198347505,0.4811145454006696,-1.390374664393448,-0.17286325902242464,-0.5062920854241298,-0.3783405489466491,-0.07469599588616987,-0.5596709965812403,0.05768347867126208,-0.014062529611357552,0.17388138041315152
4,-0.9142880634593693,0.737917400661161,-0.008739155086128249,0.5429633159369583,0.5079212110736064,-0.040138183094756474,-0.5406198369822542,-0.34415909043069665,-0.012532458529389053,0.12044558010130883,1.5829914094294717,-0.11205335223548799,0.13295438301314655
5,-0.37256046027893286,0.3382664512914381,-0.32502857199217255,0.43818522348818506,0.7192305970537428,-0.2919391061917199,-0.5126942499203454,-0.3795940079300289,-0.12241904751751234,-0.7421259183055164,-0.38752087951471925,0.06281626435048039,0.2004059284434492
6,0.5073436336187779,0.32919842998155474,0.8459283904759827,0.3090531930554937,0.7192305970537628,-0.23906035421557367,-0.30748281078183004,-0.39882901853617336,-0.20086128725378333,0.7206421201937566,-0.2118576067577463,-0.15384372500027654,0.1968680147065599
7,-0.35764066648508114,-1.355759841457921,-0.028859418579024024,-0.7728023713785659,0.1876799545730996,-0.38684263977096234,1.529368716648244,-0.32738996552262994,-0.25657988043717317,-0.5245695195346639,-0.37599086787284774,-0.1668496771863486,0.27740168489667216
8,-1.4438976800742866,-1.374634642279613,0.006605095042805136,-1.6088253362207416,-0.07187137598899375,-0.296480054469408,1.3729568581808405,1.2303013093245205,-0.024193111644885874,-1.1445185223630625,-0.5452045692085683,4.6416576618948096,-0.28176194461677123
9,-1.1428814794455147,-1.0892340657179755,0.023471777283966554,-1.3859567970454916,-0.040478440550792485,0.14150835410011073,1.1079027137016182,0.6569835858628364,-0.003265007725162205,-0.7558953317553732,-0.7530370217003911,-0.34576424436623765,-8.195290544659585
10,-1.2926110338215873,-2.1650111321473857,-0.10948607240147448,-2.903764854021481,0.061938007714904764,-0.4096851325622019,2.1939796695529297,2.3560507479238675,-0.37870124711471986,-1.1217870138893344,-0.5804256987761987,-0.289479172691568,-0.4311009128559262
11,0.7559291607785528,-0.06547604457804725,0.005303213937131328,0.1930192743321139,-0.1534859929472146,2.8493373780149978,-0.10470602741796366,-0.43669469203704725,0.004402003986645696,0.027366862857493773,0.05658371066690565,-0.2716830442863892,0.20701525560906145
12,-1.3693373926963353,-0.7687074458702727,-0.21079760878906614,-1.0462676460644227,0.10676455340773765,0.0528121579032332,1.4684900611710285,0.9182802859366148,0.6208967608598261,-0.9843867036116306,-0.9903212886098495,23.95679096831371,-0.41217139872818903
13,0.24286533787421932,0.35524616687413724,-0.13814679366904364,-0.10924706816912615,0.7192305970536513,-0.3074979151671991,-0.4898420139743542,2.267503621139451,-0.2720388642147708,-0.3066821412694118,0.09824857513720692,0.5645719831042793,0.18116049068296872
14,-0.3505558381948162,0.4784158965148466,-0.04438153681189817,0.27224622921247327,0.06498070564672676,0.07499020325600472,-0.21162801328243402,-0.21057540418977952,3.1727857918236304,0.04852740836873905,0.011145347075351355,0.11608391174585397,0.12873945204903606
15,0.46044170456033234,0.3129167587001931,0.39415724977378214,-0.1462415588040559,-1.3903746643933943,-0.2952500020982174,-0.43271663820718714,2.257509298406198,-0.30301187677208563,-0.35187215467721544,0.05212856489189774,0.6570354540830464,0.13613132240334616
